"cond((Int))","disp((Int))","cond(DaylightPercent)","cond(Gear)","cond(logEffort)","cond(MudDominant)","cond(Occlusion)","cond(Season)","cond(SecchiDepth)","cond(Steepness)","cond(Temperature)","cond(DaylightPercent:Gear)","cond(Gear:logEffort)","cond(Gear:Occlusion)","cond(Gear:SecchiDepth)","r.squaredGLMM1","r.squaredGLMM2","r.squaredGLMM3","r.squaredGLMM4","r.squaredGLMM5","r.squaredGLMM6","df","logLik","AICc","delta","weight"
2.63202011195058,"+",-0.192685316828437,"+",0.126068491353863,NA,0.0552151540803295,"+",-0.111423729914975,NA,NA,"+","+","+",NA,0.648940435777335,0.705186029061593,0.571813059932243,0.648940436228086,0.705186029551412,0.571813060329421,16,-354.0311244338,748.181651852675,6.85380393991397,0.0041820098140929
2.39599792701098,"+",0.132615063032303,"+",0.210487696530026,"+",NA,"+",NA,"+",NA,NA,"+",NA,NA,0.60685858981014,0.670947751666401,0.519387227915256,0.60685859018629,0.670947752082275,0.519387228237188,13,-358.5078341609,748.215668321801,6.88782040904005,0.00411148268140394
1.97212414692986,"+",-0.208781357334684,"+",0.246978666281896,"+",NA,NA,NA,NA,-0.00568499095667319,"+","+",NA,NA,0.604060095480394,0.668382301089966,0.516416840181569,0.604060096738376,0.668382302481902,0.51641684125703,13,-358.514914736601,748.229829473203,6.90198156044175,0.00408247383788712
2.44676841702372,"+",0.163605705419954,"+",0.169675215186328,"+",0.194169146042979,"+",NA,NA,NA,NA,"+",NA,NA,0.605997903324555,0.67172916749205,0.515729421051727,0.605997903925587,0.671729168158275,0.51572942156323,12,-359.935178826662,748.264723850507,6.93687593774587,0.00401186391019029
2.65198530173316,"+",-0.194298509822407,"+",0.122212858090165,NA,0.238858192689056,"+",-0.00429265555101411,NA,NA,"+","+",NA,"+",0.649731760806942,0.706014443806538,0.572474648270875,0.64973176115838,0.706014444188419,0.572474648580525,16,-354.112620871864,748.344644728802,7.01679681604105,0.00385470896878337
2.37649991991883,"+",-0.233007134516306,"+",0.205041946805643,NA,0.0433865300913299,NA,NA,NA,NA,"+","+","+",NA,0.612714105574791,0.674921149434271,0.528034525776004,0.612714107000596,0.674921151004834,0.528034527004758,14,-357.214951971812,748.516860465364,7.18901255260289,0.00353667719692244
2.91678050096384,"+",0.0967027255050361,"+",0.168438685772959,NA,NA,"+",NA,"+",NA,NA,"+",NA,NA,0.59187202556934,0.658609797493728,0.501070894709992,0.591872026415874,0.658609798435715,0.501070895426656,12,-360.082317270625,748.559000738433,7.23115282567176,0.00346293849576424
2.69852080252272,"+",NA,"+",0.236906140078186,NA,0.126548536409055,NA,NA,"+",NA,NA,"+",NA,NA,0.588152404590764,0.656770325317579,0.494424246080996,0.588152405025138,0.65677032580263,0.494424246446148,11,-361.48025802284,748.627182712346,7.29933479958481,0.00334687313666322
2.64474400188716,"+",-0.171807446896531,"+",0.119395313276296,NA,NA,"+",-0.174686970537399,NA,0.0742232874923316,"+","+",NA,NA,0.622645025460096,0.684305951067608,0.538102591426438,0.622645027171863,0.684305952948892,0.538102592905782,14,-357.298963061234,748.684882644207,7.35703473144611,0.00325169549794713
2.95755204095428,"+",NA,"+",0.184983826138648,NA,NA,"+",NA,"+",-0.119222487623245,NA,"+",NA,NA,0.596230630652689,0.662883517138802,0.505204734182894,0.596230631158043,0.66288351770065,0.505204734611096,12,-360.178680951147,748.751728099477,7.42388018671556,0.00314481109872212
